Country,Province,District,Division,Location,Area,Sublocation,Longitude,Latitude
KENYA,CENTRAL,NYANDARUA,NDARAGWA,SHAMATA,31.6176,SHAMATA,36.5001984,-0.192655
KENYA,CENTRAL,NYANDARUA,OL KALOU,NDUNDORI,27.1224,MATINDIRI,36.2807007,-0.19082
KENYA,CENTRAL,NYANDARUA,OL KALOU,RURII,33.9081,MATURA(OL KALOU),36.3596992,-0.2126
KENYA,CENTRAL,NYANDARUA,OL KALOU,RURII,62.6983,RURII,36.411499,-0.20824
KENYA,CENTRAL,NYANDARUA,OL KALOU,RURII,36.2383,PASSENGA,36.3272018,-0.216919
KENYA,CENTRAL,NYANDARUA,OL KALOU,TUMAINI,22.1607,UPPER GILGIL,36.2947006,-0.23902
KENYA,CENTRAL,NYANDARUA,OL KALOU,KAIMBAGA,47.7055,GICHUNGO,36.399601,-0.281704
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,49.6076,GATONDO,36.5115013,-0.273862
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,30.4498,RIRONI(NYANDARUA),36.4698982,-0.286093
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,MALEWA,52.7286,NDEMI,36.4404984,-0.311235
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,66.8838,WANJOHI,36.5340996,-0.344556
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,MALEWA,40.5518,MALEWA,36.4576988,-0.369678
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,KIPIPIRI,58.4213,MIHARATI,36.4856987,-0.407597
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,GETA,18.4962,MIKEU,36.5754013,-0.385907
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,GETA,15.8385,KIAMBOGO(NYANDA),36.5461998,-0.406134
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,GETA,20.419,GETA(NYANDARUA),36.6016006,-0.415916
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,GETA,10.0129,MAKUMBI,36.5794983,-0.433229
KENYA,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,61.3428,MIKARO,36.5747986,-0.461102
KENYA,CENTRAL,NYANDARUA,KIPIPIRI,KIPIPIRI,85.3236,GITHIORO,36.4928017,-0.477132
KENYA,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,45.3218,NANDARASI,36.6067009,-0.496942
KENYA,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,30.6343,MKUNGI,36.5442009,-0.515063
KENYA,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,63.5419,KITIRI,36.6330986,-0.531519
KENYA,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,41.7601,KINJA,36.6041985,-0.572378
KENYA,CENTRAL,NYANDARUA,NORTH KINANGOP,ENGINEER,64.7725,GATHARA,36.6309013,-0.610773
KENYA,CENTRAL,NYANDARUA,KIAMWERU FOREST,KIAMWERU FOREST,29.2339,KIAMWERU FOREST,36.6915016,-0.644168
KENYA,CENTRAL,NYANDARUA,SOUTH KINANGOP,NJABINI,30.2524,TULAGA,36.6346016,-0.666753
KENYA,CENTRAL,NYANDARUA,SOUTH KINANGOP,NJABINI,23.0796,MURUAKI,36.5937004,-0.678341
KENYA,CENTRAL,NYANDARUA,SOUTH KINANGOP,NYAKIO,37.7574,GITHABAI,36.592701,-0.736356
KENYA,CENTRAL,NYANDARUA,SOUTH KINANGOP,NYAKIO,12.882,KARANGATHA,36.6311989,-0.782891
KENYA,CENTRAL,NYANDARUA,SOUTH KINANGOP,NYAKIO,13.2745,RWANYAMBO,36.634201,-0.800204
KENYA,NORTH EASTERN,MANDERA,BANISA,BANISA,440.0815,BANISA,40.3676987,3.9013
KENYA,NORTH EASTERN,MANDERA,MALKAMARI,GUBA,247.1445,CHOROKO,40.527401,3.97944
KENYA,NORTH EASTERN,MANDERA,BANISA,DERKALE,448.1928,DERKALE,40.2130013,3.84992
KENYA,NORTH EASTERN,MANDERA,KHALALIO,BULLA HAJI,7.8414,FIQOW,41.7442017,3.957
KENYA,NORTH EASTERN,MANDERA,CENTRAL,SHAF SHAFEY,26.5926,SHAF SHAFEY,41.7840004,3.9387901
KENYA,NORTH EASTERN,MANDERA,KHALALIO,KHALALIO,11.9636,KHALALIO,41.6170998,3.95261
KENYA,NORTH EASTERN,MANDERA,BANISA,KILIWAHERI,152.1709,GOLJO,40.1095009,3.8689201
KENYA,NORTH EASTERN,MANDERA,DANDU,GITHER,718.4076,GITHER,39.9514999,3.7641101
KENYA,NORTH EASTERN,MANDERA,KHALALIO,GINGO,71.3433,GINGO,41.5956993,3.89202
KENYA,NORTH EASTERN,MANDERA,ASHABITO,SARMAN,156.6754,SARMAN,40.6856995,3.87609
KENYA,NORTH EASTERN,MANDERA,ASHABITO,OLLA,303.9934,OLLA,40.8446999,3.8562601
KENYA,NORTH EASTERN,MANDERA,MALKAMARI,GUBA,319.89,GUBA,40.5214996,3.8386099
KENYA,NORTH EASTERN,MANDERA,KHALALIO,GARBA-QOLEY,62.9968,GARBA-QOLEY,41.7495995,3.90292
KENYA,NORTH EASTERN,MANDERA,KHALALIO,KAROW,37.7031,SEDA JIROD,41.7160988,3.86707
KENYA,NORTH EASTERN,MANDERA,RHAMU,GIRISA,73.1588,JABI BAR,41.1725006,3.80586
KENYA,NORTH EASTERN,MANDERA,KHALALIO,KAROW,27.976,KAROW,41.6880989,3.8482499
KENYA,NORTH EASTERN,MANDERA,LIBEHIA,FAREY,74.8173,FAREY,41.6184998,3.82587
KENYA,NORTH EASTERN,MANDERA,ASHABITO,KUBUONILE,405.024,KAJAJA,40.9826012,3.7565801
KENYA,NORTH EASTERN,MANDERA,LIBEHIA,SAROHINDI,21.5766,HARAR,41.4944992,3.8399799
KENYA,NORTH EASTERN,MANDERA,LIBEHIA,SAROHINDI,45.7853,SAROHINDI,41.5467987,3.81936
KENYA,NORTH EASTERN,MANDERA,LIBEHIA,LIBEHIA,225.072,QURADER,41.4034996,3.75808
KENYA,NORTH EASTERN,MANDERA,ASHABITO,GUTICHA,1554.3202,GUTICHA,40.6348991,3.66273
KENYA,NORTH EASTERN,MANDERA,LIBEHIA,LIBEHIA,160.0635,LIBEHIA,41.4431992,3.72367
KENYA,NORTH EASTERN,MANDERA,TAKABA,DARWED,986.0517,LAGSURE,40.2102013,3.5750101
KENYA,NORTH EASTERN,MANDERA,ASHABITO,CHIR CHIR,1108.5689,CHIR CHIR,40.4938011,3.48452
KENYA,NORTH EASTERN,MANDERA,TAKABA,TAKABA,413.8578,KUBDISHEN,40.0648994,3.5137401
KENYA,NORTH EASTERN,MANDERA,ASHABITO,MAROTHILE,251.2837,MAROTHILE,40.9147987,3.62555
KENYA,NORTH EASTERN,MANDERA,LIBEHIA,ODA,93.4632,BAMBO(LIBEHIA),41.3291016,3.5922
KENYA,NORTH EASTERN,MANDERA,WARANKARA,BAMBO,121.8899,BAMBO(WARANKARA),41.0172997,3.5432401
KENYA,NORTH EASTERN,MANDERA,ASHABITO,ASHABITO,626.5944,ASHABITO,40.851799,3.4224
KENYA,NORTH EASTERN,MANDERA,DANDU,DANDU,238.4722,KUBIHALO,39.9630013,3.49072
KENYA,NORTH EASTERN,MANDERA,LIBEHIA,ODA,62.2218,ODA(MANDERA),41.3647003,3.5341301
KENYA,NORTH EASTERN,MANDERA,WARANKARA,BAMBO,157.211,BARMILLA,41.0558014,3.4868
KENYA,NORTH EASTERN,MANDERA,FINO,FINO,833.9643,FINO,41.2663994,3.4058199
KENYA,NORTH EASTERN,MANDERA,WARANKARA,WARANKARA,458.29,WARANKARA,41.049099,3.3374701
KENYA,NORTH EASTERN,MANDERA,TAKABA,TAKABA,86.3254,TAKABA,40.2237015,3.3745
KENYA,NORTH EASTERN,MANDERA,ASHABITO,OGARWEIN,181.4587,OGARWEIN,40.6964989,3.3583
KENYA,NORTH EASTERN,MANDERA,WARANKARA,GARI,117.1182,GARI(MANDERA),40.9434013,3.3362801
KENYA,NORTH EASTERN,MANDERA,TAKABA,WANGAI DAHAN,692.4744,WANGAI DAHAN,40.4892998,3.2586999
KENYA,NORTH EASTERN,MANDERA,TAKABA,DUDUBELE,407.0369,DUDUBELE,40.3144989,3.21314
KENYA,NORTH EASTERN,MANDERA,WARGADUD,QURAMADOW,40.6036,SUKELA TINFA,40.875,3.2966199
KENYA,NORTH EASTERN,MANDERA,WARGADUD,QURAMADOW,63.799,QURAMADOW,40.8680992,3.25597
KENYA,NORTH EASTERN,MANDERA,WARANKARA,WARANKARA,120.4461,SAFO,41.0189018,3.2049201
KENYA,NORTH EASTERN,MANDERA,LAFEY,KAMORA LIBAN,110.4075,KAMORA LIBAN,41.2209015,3.2082701
KENYA,NORTH EASTERN,MANDERA,LAFEY,KABO,45.6684,KABO,41.2551003,3.25038
KENYA,NORTH EASTERN,MANDERA,WARGADUD,WARGADUD,249.1278,ELELE,40.7360992,3.1853499
KENYA,NORTH EASTERN,MANDERA,WARGADUD,WARGADUD,731.9493,WARGADUD(MAND),40.8720016,3.0546601
KENYA,NORTH EASTERN,MANDERA,LAFEY,ALANGO,278.1933,ALANGO-GOF,41.051899,3.11204
KENYA,NORTH EASTERN,MANDERA,SHIMBIR FATUMA,SHIMBIR FATUMA,988.7774,SHIMBIR FATUMA,40.6374016,3.0088
KENYA,NORTH EASTERN,MANDERA,ELWAK,DASHEG ALUNGO,155.3455,DASHEG ALUNGO,41.0096016,2.9763
KENYA,NORTH EASTERN,MANDERA,ELWAK,ELWAK,40.1138,ELWAK TOWNSHIP,40.9305992,2.8312199
KENYA,NORTH EASTERN,MANDERA,ELWAK,ELWAK,128.8353,EL-ADI,40.8186989,2.8237901
KENYA,NORTH EASTERN,MANDERA,KOTULO,KUTAYO,397.5656,KUTAYO,40.7018013,2.6441801
KENYA,NYANZA,NYAMIRA,EKERENYO,N. MUG. CHACHE,3.5197,EGETONTO,34.9761009,-0.468074
KENYA,NYANZA,NYAMIRA,EKERENYO,BOMWAGAMO,6.5467,NYAMBIRI,34.9468994,-0.48892
KENYA,NYANZA,NYAMIRA,EKERENYO,EKERENYO,16.5289,BOISANGA 1,34.9761009,-0.514853
KENYA,NYANZA,NYAMIRA,EKERENYO,BOMWAGAMO,7.9624,NYAGWEKOA,34.9520988,-0.50708
KENYA,NYANZA,NYAMIRA,EKERENYO,EKERENYO,12.6723,BOKURATI I,35.0031013,-0.51301
KENYA,NYANZA,NYAMIRA,BORABU,KIANGENI,25.0936,NYANKONO,35.0430984,-0.552341
KENYA,NYANZA,NYAMIRA,EKERENYO,EKERENYO,22.6665,IKONGE,35.017601,-0.542969
KENYA,NYANZA,NYAMIRA,NYAMIRA,W. MUGIRANGO,6.3384,BONYAIGUBA,34.8953018,-0.520685
KENYA,NYANZA,NYAMIRA,EKERENYO,BOMWAGAMO,9.6945,MAGERI,34.9472008,-0.529487
KENYA,NYANZA,NYAMIRA,EKERENYO,EKERENYO,7.6605,BOKURATI II,34.9982986,-0.554343
KENYA,NYANZA,NYAMIRA,NYAMIRA,KEERA,5.7093,NYAMERU,34.9048004,-0.548168
KENYA,NYANZA,NYAMIRA,EKERENYO,KIABONYORU,3.7911,NYARAMBA(NYAMIRA),34.9678001,-0.554325
KENYA,NYANZA,NYAMIRA,EKERENYO,KIABONYORU,11.2479,NYANGOGE(NYAMIRA),34.9597015,-0.571609
KENYA,NYANZA,NYAMIRA,NYAMIRA,BONYAMATUTA CHA,12.5125,TOWNSHIP(NYAMIRA),34.9355011,-0.565562
KENYA,NYANZA,NYAMIRA,EKERENYO,EKERENYO,10.2708,BOISANGA II,35.0029984,-0.574359
KENYA,NYANZA,NYAMIRA,NYAMIRA,BOGICHORA,6.4559,BUNDO,34.9154015,-0.575851
KENYA,NYANZA,NYAMIRA,EKERENYO,KIABONYORU,17.7807,MOKOMONI,35.0088005,-0.59864
KENYA,NYANZA,NYAMIRA,NYAMIRA,BONYAMATUTA MAS,13.6883,KEBIRIGO,34.9585991,-0.610225
KENYA,NYANZA,NYAMIRA,EKERENYO,KIABONYORU,15.1406,OMONONO,34.9924011,-0.608043
KENYA,NYANZA,NYAMIRA,NYAMIRA,BONYAMATUTA CHA,7.2638,SIAMANI,34.9370995,-0.600951
KENYA,NYANZA,NYAMIRA,NYAMIRA,BOGICHORA,5.3151,IBUCHA,34.9283981,-0.610064
KENYA,NYANZA,NYAMIRA,BORABU,KIANGENI,29.4339,KITARU,35.0363007,-0.638816
KENYA,NYANZA,NYAMIRA,NYAMIRA,BONYAMATUTA MAS,8.5195,NYABISIMBA,34.9855995,-0.629416
KENYA,NYANZA,NYAMIRA,NYAMIRA,BOSAMARO CHACHE,13.0903,BIGEGE(NYAMIRA),34.9197998,-0.631552
KENYA,NYANZA,NYAMIRA,NYAMIRA,BOGICHORA,11.4803,MONGORISI,34.9803009,-0.64569
KENYA,NYANZA,NYAMIRA,MANGA,CENTRAL KITUTU,12.4776,KIOGUTWA,34.8742981,-0.650297
KENYA,NYANZA,NYAMIRA,NYAMIRA,BOSAMARO MASABA,8.5021,KEGOGI,34.9439011,-0.651834
KENYA,NYANZA,NYAMIRA,MANGA,KEMERA,4.5597,IRIANYI,34.8471985,-0.65823
KENYA,NYANZA,NYAMIRA,MANGA,NORTH KITUTU,4.7253,SIRATE,34.9267006,-0.663538
KENYA,NYANZA,NYAMIRA,MANGA,NORTH KITUTU,7.4863,NYAMBARIA,34.9127007,-0.665567
KENYA,NYANZA,NYAMIRA,BORABU,MEKENENE,7.1759,MOGUSII(NYAMIRA),35.0511017,-0.668467
KENYA,NYANZA,NYAMIRA,NYAMIRA,BOSAMARO MASABA,14.1802,ENCHORO,34.9836006,-0.663698
KENYA,NYANZA,NYAMIRA,MANGA,NORTH KITUTU,6.7514,NYAGUKU,34.8802986,-0.669852
KENYA,NYANZA,NYAMIRA,RIGOMA,GESIMA,10.5741,NYATIENO,34.9569016,-0.680098
KENYA,NYANZA,NYAMIRA,RIGOMA,GACHUBA,12.6532,MIRIRI,34.8824997,-0.686263
KENYA,NYANZA,NYAMIRA,MANGA,NORTH KITUTU,3.3316,GEKANO,34.9123993,-0.678634
KENYA,NYANZA,NYAMIRA,RIGOMA,GESIMA,18.9436,RIAMONI,34.9939003,-0.691976
KENYA,NYANZA,NYAMIRA,RIGOMA,MOCHENWA,4.8544,NYAMAKOROTO,34.9453011,-0.695562
KENYA,NYANZA,NYAMIRA,RIGOMA,MOCHENWA,4.762,KARANTINI,34.9383011,-0.703398
KENYA,NYANZA,NYAMIRA,RIGOMA,GACHUBA,14.0575,RIGENA,34.8959007,-0.706015
KENYA,NYANZA,NYAMIRA,RIGOMA,EAST KITUTU,11.5621,BITICHA,34.9213982,-0.720383
KENYA,NYANZA,NYAMIRA,RIGOMA,MOCHENWA,15.9624,NYABIOSI,34.9738007,-0.720972
KENYA,NYANZA,NYAMIRA,BORABU,MEKENENE,25.2667,MATUTU,35.0245018,-0.725341
KENYA,NYANZA,NYAMIRA,RIGOMA,EAST KITUTU,14.951,EMBARO,34.9542999,-0.740785
KENYA,NYANZA,NYAMIRA,BORABU,NYASIONGO,38.966,ISOGE/KINENI,35.0519981,-0.774225
KENYA,RIFT VALLEY,LAIKIPIA,OLMORAN,OLMORAN,123.4071,MAGADI(LAIKIPIA),36.5740013,0.616507
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,SOSIAN,408.406,SOSIAN(LAIKIPIA),36.6759987,0.500044
KENYA,RIFT VALLEY,LAIKIPIA,NGARUA,SIPILI,160.1019,DONYO-LOIP,36.4611015,0.495933
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,SOSIAN,270.2444,MAUNDU-NI-MERI,36.5467987,0.404575
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,MUMONYOT,84.0697,MUMONYOT,37.1197014,0.439625
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,MUMONYOT,59.4522,SEEK,37.1599007,0.480406
KENYA,RIFT VALLEY,LAIKIPIA,CENTRAL,SEGERA,284.1103,IMPALA,36.8674011,0.388728
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,MUKOGONDO,134.0884,KURIKURI,37.2097015,0.43499
KENYA,RIFT VALLEY,LAIKIPIA,NGARUA,SIPILI,86.7513,DIM COM,36.3828011,0.424149
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,MUTARA,398.7576,THOME,36.6924019,0.332243
KENYA,RIFT VALLEY,LAIKIPIA,CENTRAL,DAIGA,477.8249,NAIBOR,37.0131989,0.294975
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,ILPOLEI,69.7736,ILPOLEI,37.0679016,0.407228
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,RUMURUTI,88.914,NDURUMO,36.4466019,0.37029
KENYA,RIFT VALLEY,LAIKIPIA,CENTRAL,SEGERA,594.058,SEGERA,36.8306999,0.215756
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,MAKURIAN,54.0886,MAKURIAN,37.1535988,0.349584
KENYA,RIFT VALLEY,LAIKIPIA,NGARUA,MUHOTETU,60.2287,MUHOTETU,36.3496017,0.298556
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,MAKURIAN,76.2685,ALJOJO,37.2333984,0.326737
KENYA,RIFT VALLEY,LAIKIPIA,NGARUA,MUHOTETU,72.7431,KARABA(LAIKIPIA),36.3955002,0.316827
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,RUMURUTI,89.2278,RUMURUTI,36.5074997,0.2838
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,MARMANET,129.2281,MELWA,36.4311981,0.232787
KENYA,RIFT VALLEY,LAIKIPIA,CENTRAL,SEGERA,129.4555,RUGUTU,36.9906998,0.154618
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,SALAAMA,65.1962,LORIEN,36.4952011,0.202758
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,MUTHENGERA,27.7932,MUTHENGERA,36.3297005,0.216231
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,MUTHENGERA,19.0321,GAITI,36.3583984,0.194042
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,MARMANET,18.5315,OLJABET,36.3821983,0.190242
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,MUTARA,250.6376,MUTARA,36.6739998,0.129737
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,MARMANET,42.0313,SIRON,36.3993988,0.14188
KENYA,RIFT VALLEY,LAIKIPIA,CENTRAL,SEGERA,99.895,NGARENG'IRO,36.9417,0.0435802
KENYA,RIFT VALLEY,LAIKIPIA,LAMURIA,SIRIMA,220.9225,WITHARE,36.7434006,0.0122312
KENYA,RIFT VALLEY,LAIKIPIA,NYAHURURU,NYAHURURU,6.8195,MANGUO,36.3543015,0.0538361
KENYA,RIFT VALLEY,LAIKIPIA,CENTRAL,NTURUKUMA,5.2377,LIKII,37.0796013,0.0274961
KENYA,EASTERN,ISIOLO,MERTI,YAMICHA,1657.0265,DUMA,38.5144997,1.65681
KENYA,EASTERN,ISIOLO,MERTI,KORBESA,317.779,BULTO BONSA,38.6393013,1.33482
KENYA,EASTERN,ISIOLO,MERTI,KORBESA,249.8121,KORBESA(MERTI),38.7710991,1.27171
KENYA,EASTERN,ISIOLO,MERTI,MERTI,316.3496,MERTI NORTH,38.6222992,1.179
KENYA,EASTERN,ISIOLO,MERTI,MERTI,242.4676,MERTI SOUTH,38.5452003,1.15522
KENYA,EASTERN,ISIOLO,MERTI,BULESA,251.1278,GODA,38.4812012,1.12078
KENYA,EASTERN,ISIOLO,MERTI,KORBESA,134.8864,MATA ARBA(ISIOLO),38.7370987,1.1951801
KENYA,EASTERN,ISIOLO,SERICHO,ERESA BORU,282.6932,BADANA GORDIDA,38.953701,1.07143
KENYA,EASTERN,ISIOLO,SERICHO,ERESA BORU,639.6116,IRESA BORU,38.8093987,1.03815
KENYA,EASTERN,ISIOLO,MERTI,BULESA,305.2038,BULESA,38.4641991,1.0077699
KENYA,EASTERN,ISIOLO,GARBA TULLA,GAFARSA,286.825,MUCHURO,38.6637993,0.905945
KENYA,EASTERN,ISIOLO,GARBA TULLA,GAFARSA,203.0306,GAFARSA,38.5856018,0.875648
KENYA,EASTERN,ISIOLO,SERICHO,ELDERA,443.4834,QURI,38.8277016,0.805284
KENYA,EASTERN,ISIOLO,GARBA TULLA,MALKA DAKA,446.7697,MALKADAKA,38.4771996,0.775201
KENYA,EASTERN,ISIOLO,KINNA,KULAMAWE,502.5148,MADO YAKA,38.2615013,0.722383
KENYA,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA,606.3126,GARBA TULLA NORTH,38.4152985,0.561973
KENYA,EASTERN,ISIOLO,KINNA,KINNA,278.2569,BIBI,38.3307991,0.333882
KENYA,EASTERN,ISIOLO,CENTRAL,CENTRAL,5.5455,KAMPI ODHA,37.5821991,0.37739
KENYA,EASTERN,ISIOLO,SERICHO,SERICHO,416.7991,SERICHO,39.0772018,1.08498
KENYA,RIFT VALLEY,UASIN GISHU,SOY,SIRIKWA,9.0648,LEGEBET,35.2839012,0.881044
KENYA,RIFT VALLEY,UASIN GISHU,SOY,ZIWA,19.0608,KEROTET,35.2358017,0.858346
KENYA,RIFT VALLEY,UASIN GISHU,SOY,ZIWA,17.8333,ZIWA,35.2052002,0.855484
KENYA,RIFT VALLEY,UASIN GISHU,SOY,SIRIKWA,20.063,SIRIKWA(UG),35.2723007,0.849324
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,MEIBEKI,48.3382,KAPSILIOT,35.4592018,0.839551
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,MOIBEN,78.8969,MOIBEN,35.3837013,0.813148
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KOISAGAT,40.8762,LOLKINYEI,35.3177986,0.827437
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KIPSOMBA,40.2516,KAPSANG,35.2537994,0.803694
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KAPLOLO,11.7659,USWO,35.4866982,0.800371
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KAPLOLO,19.8219,CHEPLASKEI,35.449501,0.7913
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,MUMETET,32.0725,TOLOITA,35.3250008,0.778399
KENYA,RIFT VALLEY,UASIN GISHU,SOY,SOY,72.8183,KONGASIS(SOY),35.2738991,0.726836
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,36.0617,KAPSUBERE,35.3992004,0.741815
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,MUMETET,26.9083,TOROCHMOI,35.3557014,0.735267
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,MUMETET,19.2418,MEREWET,35.3152008,0.729886
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,51.6997,SERGOIT(UG),35.3614998,0.687742
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KIPLOMBE,98.8516,KIPLOMBE(UGISHU),35.2270012,0.633449
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KIPLOMBE,56.5773,KUINET,35.2966003,0.627569
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,53.3491,CHEPKOILEL,35.3921013,0.616058
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,63.5947,KELJI,35.3498993,0.624023
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,22.5762,CHEBURBUR,35.4310989,0.615759
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,27.0947,KIMONING,35.4201012,0.587025
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,15.4536,KAMAUA,35.4631004,0.580041
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,KAPYEMIT,14.6541,KAPSAOS(UGISHU),35.2282982,0.562721
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KIBULGENY,10.2897,KILIMANI(UGISHU),35.2513008,0.556383
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,CHEPKOILEL,19.9795,KIMUMU,35.3028984,0.560547
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KIBULGENY,16.808,KAMUKUNJI(UGISHU),35.2705002,0.549645
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,TEMBELIO,31.2834,TUIYO LUK,35.4023018,0.54246
KENYA,RIFT VALLEY,UASIN GISHU,KAPSARET,SIMAT,45.0026,SIMAT(UG),35.2042007,0.519198
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,TEMBELIO,34.4609,ELEGEYO BORDER,35.4424019,0.532025
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,TEMBELIO,21.0984,KAPTUKTUK,35.3623009,0.540473
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPSOYA,43.9055,KAPSOYA,35.3250008,0.5123
KENYA,RIFT VALLEY,UASIN GISHU,KAPSARET,PIONEER,44.8216,LANGAS,35.2627983,0.491973
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,CHEPKOILEL,4.082,SIGOT(UG),35.2885017,0.529301
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,KAPYEMIT,5.5606,HURUMA(UGISHU),35.2489014,0.528056
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPTAGAT,32.5599,LOTONYOK,35.3824005,0.487986
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPTAGAT,34.6264,TENDWO,35.4346008,0.476736
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,KIPCHAMO,47.4072,SAROYIOT,35.3278999,0.447801
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPSINENDE,12.6542,KIPSINENDE,35.3736992,0.449441
KENYA,RIFT VALLEY,UASIN GISHU,KAPSARET,NGERIA,54.7401,KABONGO,35.2733002,0.418222
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPSINENDE,23.5049,KONGASIS(AINABKOI),35.4211998,0.438445
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,KIPCHAMO,26.5286,LENGUT,35.3660011,0.40918
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,CHEPKERO,26.993,KILEGES,35.4163017,0.394283
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,MEGUN,20.4765,SONGOLIET(UG),35.324501,0.368404
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,CHEPTIRET,16.4216,MUGUNDOI(UG),35.3681984,0.379976
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,PLATEAU,11.6559,CHESOGOR,35.4730988,0.349717
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,MEGUN,29.197,MEGUN,35.2881012,0.348961
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,PLATEAU,14.4413,CHEPKONGONY(UG),35.4319992,0.348769
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,KAPKOI,15.2462,KAPTUMO(UGISHU),35.3914986,0.340777
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,CHEPTIRET,19.6327,CHEPTIRET,35.3648987,0.346432
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,KIPKUBUS,14.5007,SONGICH,35.4231987,0.324105
KENYA,RIFT VALLEY,UASIN GISHU,KESSES,KAPKOI,24.2325,EMKWEN,35.4115982,0.293564
KENYA,RIFT VALLEY,UASIN GISHU,AINABKOI,KIPKUBUS,12.7293,TILOL,35.4500008,0.295677
